gene	contrast	alpha_effect	beta_effect	alpha_q	beta_q	category	alpha_plot	beta_plot
Rfx3	DKO − control	0.7145370355535147	0.782329420807928	1.0	0.880676031473985	other tested genes	0.6645351009627629	0.7188103104585769
Rfx6	DKO − control	0.7039506474255325	0.8387242600259739	1.0	0.136430159452596	other tested genes	0.6559000590117955	0.7626220745064672
Rgs17	DKO − control	0.35659388810288	0.2919466876948274	1.0	1.0	other tested genes	0.34943882663837034	0.28795088251933854
Rgs7	DKO − control	0.6219923625201152	1.0166431467621209	1.0	1.0	other tested genes	0.5875914909430741	0.8930932394669665
Rhobtb1	DKO − control	0.4962548407468105	0.6422820991807958	0.4278248225879262	1.0	other tested genes	0.4778595462227439	0.6047418837275712
Rian	DKO − control	0.626178848328192	0.3924823673052892	1.0	1.0	other tested genes	0.5911430823188263	0.38304635950906574
Rictor	DKO − control	0.6772856977499351	1.1235495061034315	1.0	0.0366109039843889	other tested genes	0.6339590249968944	0.9660956284549985
Rimbp2	DKO − control	0.8905033866734259	0.8027677165830382	0.0387907761780586	0.3815195513516017	other tested genes	0.8017914726082727	0.7348280209474525
Rims2	DKO − control	1.076825321228177	1.0809316940464917	0.0086509836919095	0.0001131374364984	shared increase (q < 0.05)	0.9346676410093071	0.937459104542301
Rmnd5a	DKO − control	0.8933209415958707	0.5396331104518011	0.4662537345852459	1.0	other tested genes	0.8038941799360714	0.5163769709375146
Rnf130	DKO − control	0.1111773964877106	0.3928105644830672	1.0	1.0	other tested genes	0.11094962801924278	0.38335185142039707
Ro60	DKO − control	0.4151169835473026	0.663246984555824	1.0	1.0	other tested genes	0.40403423814216144	0.622297524618467
Robo1	DKO − control	0.6866711414071783	0.7513248431965921	1.0	1.0	other tested genes	0.6417129558969883	0.6942067181329838
Robo2	DKO − control	1.653240606518454	-1.0257087974752417	9.9986666999574e-05	1.0	other tested genes	1.2768674874634258	-0.8994361181605317
Rock1	DKO − control	0.7748079679271126	0.7745383156321916	0.0184630656259072	0.0332479317185938	shared increase (q < 0.05)	0.7128755092697397	0.7126623383049108
Romo1	DKO − control	-0.5070177965303752	-0.3419375213966607	1.0	1.0	other tested genes	-0.4874799067705828	-0.3356022017882516
Ror2	DKO − control	0.4331740186365585	0.6610404691853072	1.0	1.0	other tested genes	0.4206576910486845	0.6204577613898772
Rora	DKO − control	1.113806317205449	1.267975952551936	0.0028501516323918	0.0046715913272191	shared increase (q < 0.05)	0.9596022395139874	1.0587734624825875
Rph3al	DKO − control	0.6509859974672664	0.7575359648855721	0.4794953312288744	0.4795520961020205	other tested genes	0.6120508308017087	0.699165051681061
Rpn1	DKO − control	0.1133540991465835	0.254354634180737	1.0	1.0	other tested genes	0.11311274144636259	0.25168890260351195
Rpn2	DKO − control	0.1631853149564805	0.2787352043275203	1.0	1.0	other tested genes	0.16246960298889715	0.2752465388907069
Rragb	DKO − control	0.490855376912837	0.3663156016127141	1.0	1.0	other tested genes	0.4730177033602919	0.3585815973131187
Rtl4	DKO − control	-2.8526019453082974	-1.633139331910313	0.8232516882079951	0.1727329496996412	other tested genes	-1.7707749811816553	-1.2664173793337732
Runx1t1	DKO − control	0.2984081749267301	0.5808713279768359	1.0	1.0	other tested genes	0.29414802211496677	0.5523531449222198
Rwdd1	DKO − control	0.0139672838755021	0.0297628656158499	1.0	1.0	other tested genes	0.013966829780725451	0.02975847323573163
S100a10	DKO − control	-0.8302257134843402	0.6011431244172523	1.0	0.8689948920388189	other tested genes	-0.756096972648314	0.5698048726286776
S100a11	DKO − control	-0.2026572121023305	-0.2499263621696771	1.0	1.0	other tested genes	-0.20129505284642962	-0.24739502173960148
Samd5	DKO − control	0.5677837485217916	0.8020390214031303	1.0	1.0	other tested genes	0.5410041589370977	0.7342596725356445
Sar1b	DKO − control	-0.090614345478988	0.0520515280497968	1.0	1.0	other tested genes	-0.0904907963207514	0.05202805225888522
Sbf2	DKO − control	0.6765164652664275	0.8059408738441947	1.0	0.9725623149964988	other tested genes	0.6333220097874738	0.7373005800659391
Scaper	DKO − control	0.9541890176064352	0.7932720915801116	0.2776850390393821	0.2366279768236624	other tested genes	0.8486065580425058	0.7274060172093562
Scg2	DKO − control	-0.1000246267877544	0.7027433158411769	0.2376312604866386	1.0	other tested genes	-0.09985858343902151	0.6549125297255075
Scg3	DKO − control	0.5492599270836134	0.6108204783016841	0.7413845924532549	1.0	other tested genes	0.5248318830047455	0.57808120917809
Scgn	DKO − control	0.1429697543934087	0.3345651826369614	1.0	1.0	other tested genes	0.14248712202212085	0.32861856897400255
Schip1	DKO − control	0.1254113508828422	0.158412020156136	1.0	1.0	other tested genes	0.12508491095875834	0.15775685041111692
Scin	DKO − control	-0.1151824879219867	-0.3070005036178013	1.0	1.0	other tested genes	-0.1149293087627147	-0.30237181666083524
Sct	DKO − control	0.0017529230353315	-0.5968029728305478	1.0	1.0	other tested genes	0.0017529221376201966	-0.5660815379361722
Sdcbp	DKO − control	0.1950970398070545	0.2649986484712668	1.0	1.0	other tested genes	0.1938801121939065	0.26199119310343866
Sdf2l1	DKO − control	-0.3474077716381676	-0.0271305723138359	0.2560243192053572	1.0	other tested genes	-0.34077387153834326	-0.027127245091653197
Sdk1	DKO − control	1.0904008233121745	0.9139996313005948	0.0808660569052961	0.7927657131757594	other tested genes	0.943874370424026	0.8192366264302254
Sec11a	DKO − control	-0.0774462549379929	0.1376880155639651	1.0	1.0	other tested genes	-0.07736904371716659	0.1372566376558408
Sec11c	DKO − control	-0.0955777839181209	-0.0884442500817484	1.0	1.0	other tested genes	-0.09543285991242122	-0.08832934659136665
Sec24d	DKO − control	1.166464175282056	1.3079105431302886	0.0387907761780586	0.0163448355216461	shared increase (q < 0.05)	0.9943257075786066	1.0832649994713859
Sec61b	DKO − control	-0.0875221461934189	-0.0280422617174122	1.0	1.0	other tested genes	-0.08741079116938033	-0.028038587759074765
Sec61g	DKO − control	-0.6499611824396403	-0.4055516278470434	1.0	1.0	other tested genes	-0.611191767138437	-0.39518492969372926
Selenof	DKO − control	-0.1936264224666244	-0.0145283153968173	1.0	1.0	other tested genes	-0.19243650932465	-0.014527804358716112
Selenok	DKO − control	-0.1620328609689158	-0.0576362951182225	1.0	1.0	other tested genes	-0.1613320898376491	-0.05760443198346232
Selenom	DKO − control	-1.3326522037371706	-0.5889320878110949	0.1711665657589234	1.0	other tested genes	-1.0982035440929416	-0.5593111015657348
Selenos	DKO − control	0.3004441192492104	0.233333223330811	1.0	1.0	other tested genes	0.29609841064579584	0.23126619452242775
Sem1	DKO − control	-0.424802310677293	-0.2968648994379551	1.0	1.0	other tested genes	-0.4129640487630523	-0.29266887369007055
Serf2	DKO − control	-0.3721951581299766	-0.1757744574513141	1.0	1.0	other tested genes	-0.36409713996886117	-0.17488167478230504
Serp1	DKO − control	0.6719646509801771	0.3266967657717121	1.0	1.0	other tested genes	0.6295479160935733	0.3211479111317789
Serpina1c	DKO − control	-2.866136606303491	-0.652648324455594	0.0049156937935805	1.0	other tested genes	-1.7752430665078491	-0.6134434407702504
Serpina1e	DKO − control	-1.767753950288086	-0.7719060709620522	0.8324937201252061	0.953139314562618	other tested genes	-1.3346726533575137	-0.71057998126635
Serpine2	DKO − control	0.4506087670897613	0.4702871778366658	0.1768145115047801	1.0	other tested genes	0.43660475340348154	0.4544792472939641
Sesn2	DKO − control	0.6738513129934249	0.5073619769881861	1.0	1.0	other tested genes	0.6311131902567718	0.48778686327405074
Setbp1	DKO − control	0.6810295135080884	0.9647729278565672	1.0	0.8981788397298373	other tested genes	0.6370560980229368	0.8562436448298768
Sgce	DKO − control	0.4002972491854705	0.3768250026348076	1.0	1.0	other tested genes	0.3903112945643616	0.3684328942814
Sgms1	DKO − control	1.0516084215390833	0.3602095913173	0.3677832057076403	1.0	other tested genes	0.9173995427308941	0.35284252549778977
Sh3bgrl	DKO − control	-0.1206943618659194	0.2832065946028406	1.0	1.0	other tested genes	-0.12040323784618634	0.27955123734157256
Sh3d19	DKO − control	0.6030441671734162	0.8352187793176975	1.0	0.0961585477541972	other tested genes	0.5714334970720764	0.7599339054907559
Sh3gl2	DKO − control	0.7797275697814701	0.3622878035712963	1.0	1.0	other tested genes	0.7167597680491883	0.35479711001093445
Sh3pxd2a	DKO − control	1.0741743448189824	0.9259340411667484	0.5025357208280046	0.0011359393756469	other tested genes	0.9328625003820484	0.8280196844819413
Shroom3	DKO − control	0.5161523624258262	0.6671590888496982	1.0	1.0	other tested genes	0.49561207003311075	0.6255547907129689
Sik3	DKO − control	1.3680245748192592	0.8832858145156324	6.397913966216369e-05	0.1263868649003544	other tested genes	1.1192551109564812	0.7963916458991451
Sim1	DKO − control	0.418109979235168	0.2827474583206447	1.0	1.0	other tested genes	0.4067970550693023	0.27910944879446026
Slc16a10	DKO − control	0.2844189038489543	-0.0071446834615175	1.0	1.0	other tested genes	0.28071748565719884	-0.0071446226777309284
Slc25a4	DKO − control	-0.0237378100445029	0.0783789836495451	1.0	1.0	other tested genes	-0.023735581298382828	0.07829895421281562
Slc25a5	DKO − control	-0.1665203257349962	0.1520525930825716	1.0	1.0	other tested genes	-0.1657601987511743	0.1514726971877652
Slc30a8	DKO − control	-2.542839894814396	0.1373449968245672	6.133839653075464e-08	1.0	other tested genes	-1.6630250222076106	0.13691681700758404
Slc35b1	DKO − control	0.1604245265731152	0.2135730720319545	1.0	1.0	other tested genes	0.1597442607601993	0.21198188680736513
Slc38a1	DKO − control	0.5338419204208784	0.5355065966121006	1.0	1.0	other tested genes	0.5112743296900596	0.5127423434112148
Slc38a5	DKO − control	-0.741508759419408	-0.3186858834659877	0.4630672620277592	1.0	other tested genes	-0.6863403406848293	-0.3135241452209361
Slc39a11	DKO − control	0.4639829663401174	0.5348488709251431	1.0	1.0	other tested genes	0.44876750638829543	0.5121624419292864
Slc4a7	DKO − control	0.6602998965442193	0.8232166185178375	1.0	1.0	other tested genes	0.6198398629453795	0.7506949096911015
Slc6a6	DKO − control	0.3756068266344478	0.6047735111447287	1.0	0.0045845251136016	other tested genes	0.3672927370162212	0.5729138383324128
Slc7a14	DKO − control	1.1062640344765984	0.7112675043338429	0.0181441431193903	1.0	other tested genes	0.954554014666001	0.6618728330768776
Slc7a2	DKO − control	-0.4903913596020802	-0.1790114000992624	1.0	1.0	other tested genes	-0.4726011229777354	-0.17806885708483663
Slc8a1	DKO − control	0.8808461403622043	0.6267243493821291	1.0	0.4240380430112225	other tested genes	0.794562025333726	0.591605364440375
Slco2a1	DKO − control	-0.0583570927511816	0.5271827491888803	1.0	1.0	other tested genes	-0.058324020407238476	0.5053917168702078
Slitrk6	DKO − control	-0.0513653029658297	0.1963585601929991	0.5785649102209531	1.0	other tested genes	-0.05134274275329954	0.1951181413180168
Smarca1	DKO − control	0.0669446767721256	0.7195488650530857	0.018551665026871	1.0	other tested genes	0.06689477424976378	0.6686080760926225
Smdt1	DKO − control	-0.3035600472871994	-0.183824225148385	1.0	1.0	other tested genes	-0.2990812789093571	-0.18280438016456982
Snd1	DKO − control	0.7938625027073849	0.7292684241082409	0.626406600351303	1.0	other tested genes	0.7278684984970143	0.6764793446690431
Snrpe	DKO − control	-0.327328086787152	-0.2372604997543828	1.0	1.0	other tested genes	-0.32174796296201147	-0.23508906851774294
Snx24	DKO − control	0.9374547980898638	0.9254552859679656	0.2646826082440184	0.0471060286469293	other tested genes	0.8364488920785332	0.8276683522416752
Soat1	DKO − control	0.2726647609459847	0.4803381828277786	1.0	1.0	other tested genes	0.26939443976581695	0.46355697971072557
Sorbs2	DKO − control	0.7940114953882685	0.8256419704723045	1.0	0.7702822500762582	other tested genes	0.7279851865466614	0.7525662856017812
Sorcs2	DKO − control	0.8058085063005759	1.1070749863614926	0.0483138764474809	0.0008695818709458	shared increase (q < 0.05)	0.7371975143946449	0.9550977125775232
Sox4	DKO − control	-0.0563457244931311	0.8310595727358302	0.4662537345852459	0.6996954278821979	other tested genes	-0.05631595222560361	0.7567384090687553
Sox5	DKO − control	1.2333488564029544	0.7837376329900847	0.0126902187304528	1.0	other tested genes	1.037148725395185	0.7199190559516807
Sox6	DKO − control	0.8766369298749167	0.7759860382126369	1.0	1.0	other tested genes	0.791400141102725	0.7138064947744773
Spats2	DKO − control	0.0622152928342707	0.3256049015271353	1.0	1.0	other tested genes	0.062175226020153254	0.32010986279256365
Spcs1	DKO − control	-0.2701258523352652	-0.1595755489454895	1.0	1.0	other tested genes	-0.2669441664902209	-0.15890594578274114
Spcs2	DKO − control	-0.0427671884345267	0.1261026116239675	1.0	1.0	other tested genes	-0.042754162057632994	0.1257707695965742
Spcs3	DKO − control	0.2726198280914466	0.0795365925745155	1.0	1.0	other tested genes	0.26935108923838075	0.07945297140065269
Sphkap	DKO − control	0.4967718860659215	0.449318522999061	0.3070413403659154	1.0	other tested genes	0.478322649678796	0.4354281360967702
Spink4	DKO − control	-1.8380654174766995	-1.136496298897488	0.0005385370627834	1.0	other tested genes	-1.3687789244984627	-0.9746756067988054
Spint2	DKO − control	-0.6630498752515679	-0.1248786283725777	1.0	1.0	other tested genes	-0.6221332535082437	-0.12455631164144139
Spock1	DKO − control	1.7691102325558834	1.3481151091628731	4.107165806303135e-07	0.0002469616149996	shared increase (q < 0.05)	1.335340250295721	1.10744999688245
Spock2	DKO − control	0.3438604887583093	0.5179741913007718	1.0	1.0	other tested genes	0.3374212014337872	0.497230368116234
Spp1	DKO − control	-2.769190425224983	-2.481877380686176	5.763812936875548e-05	0.0076782776960602	shared decrease (q < 0.05)	-1.7428156481860309	-1.640479463333826
Sptan1	DKO − control	0.6793160553531773	0.5564708187792428	1.0	1.0	other tested genes	0.6356393079093804	0.5311425271104415
Srgap2	DKO − control	0.7280185400272629	0.823435501808102	1.0	1.0	other tested genes	0.6754691773796834	0.7508638891820301
Srm	DKO − control	0.0639996462852217	-0.1538284313857379	1.0	1.0	other tested genes	0.06395603667558221	-0.15322812353678192
Srp9	DKO − control	0.0668878145780756	0.0593108675000307	1.0	1.0	other tested genes	0.06683803893807565	0.05927614867785139
Srrm2	DKO − control	0.2157281106304091	0.2625162877815211	1.0	1.0	other tested genes	0.2140889307721669	0.2595909203216299
Srsf3	DKO − control	0.0052569151638454	0.1139694742753976	1.0	1.0	other tested genes	0.0052568909515338155	0.11372417965474972
Srsf7	DKO − control	-0.2466562851541942	-0.1057081770543292	1.0	1.0	other tested genes	-0.24422131028950314	-0.10551229273423024
Ssr2	DKO − control	-0.3276338607933697	-0.0004905432669471	1.0	1.0	other tested genes	-0.32203855180517593	-0.0004905432472736439
Ssr3	DKO − control	0.4801953916001416	0.4810001746351847	1.0	1.0	other tested genes	0.46342826352622446	0.46415362473789873
Ssr4	DKO − control	-0.4415801894874846	-0.1160321978186183	1.0	1.0	other tested genes	-0.428359403797159	-0.11577339671498971
St13	DKO − control	-0.0177419345534789	0.0720699142957112	1.0	1.0	other tested genes	-0.017741003895386742	0.07200767027733827
St18	DKO − control	0.8919538966351689	0.7910752519292619	0.3052232543224809	0.928546586737898	other tested genes	0.8028743382817267	0.7256840191882017
St5	DKO − control	-0.4456020903462891	0.4540343296941952	1.0	1.0	other tested genes	-0.4320358255541311	0.4397258796333497
St6gal1	DKO − control	-0.7078164768369952	0.3065636345829368	1.0	1.0	other tested genes	-0.6590583156035733	0.30195415969653916
St6galnac5	DKO − control	0.5647952886006554	1.105444145784171	0.4171504170944903	0.0002879122564887	other tested genes	0.5384037121326336	0.9540041021031732
Stmn1	DKO − control	-0.9351596845363344	-0.5158464840026938	0.8635293613056054	1.0	other tested genes	-0.8347735245353285	-0.4953402457908182
Stox2	DKO − control	0.979268182441004	1.0862681671622847	0.0374749623393753	0.0916793220284199	other tested genes	0.8666377377160468	0.9410782483877733
Strbp	DKO − control	0.5144992790706694	0.517960382463266	1.0	1.0	other tested genes	0.49414262532817455	0.49721810649726844
Stt3a	DKO − control	0.6363193835113237	0.525285807300283	1.0	1.0	other tested genes	0.5997180651694646	0.5037130221033123
